case:concept:name,concept:name,time:timestamp
197066,W_Afhandelen leads-COMPLETE,2012-01-03 05:15:05
197066,W_Afhandelen leads-START,2012-01-03 07:58:09
197066,W_Completeren aanvraag-SCHEDULE,2012-01-03 08:04:44
197066,W_Afhandelen leads-COMPLETE,2012-01-03 08:04:45
197066,W_Completeren aanvraag-START,2012-01-03 13:43:44
197066,W_Completeren aanvraag-COMPLETE,2012-01-03 13:46:47
197066,W_Completeren aanvraag-START,2012-01-03 14:16:50
197066,W_Completeren aanvraag-COMPLETE,2012-01-03 14:23:22
174129,W_Afhandelen leads-SCHEDULE,2011-10-03 14:35:58
174129,W_Afhandelen leads-START,2011-10-03 14:45:25
174129,W_Afhandelen leads-COMPLETE,2011-10-03 14:46:14
180373,W_Afhandelen leads-SCHEDULE,2011-10-27 18:16:58
180373,W_Afhandelen leads-START,2011-10-27 19:02:11
180373,W_Completeren aanvraag-SCHEDULE,2011-10-27 19:02:46
180373,W_Afhandelen leads-COMPLETE,2011-10-27 19:02:47
180373,W_Completeren aanvraag-START,2011-10-28 09:19:16
180373,W_Completeren aanvraag-COMPLETE,2011-10-28 09:21:44
180373,W_Completeren aanvraag-START,2011-10-28 14:07:08
180373,W_Completeren aanvraag-COMPLETE,2011-10-28 14:09:24
180373,W_Completeren aanvraag-START,2011-10-28 16:01:08
180373,W_Completeren aanvraag-COMPLETE,2011-10-28 16:02:23
180373,W_Completeren aanvraag-START,2011-10-28 16:09:25
180373,W_Completeren aanvraag-COMPLETE,2011-10-28 16:11:22
180373,W_Completeren aanvraag-START,2011-10-28 16:16:40
180373,W_Completeren aanvraag-COMPLETE,2011-10-28 16:16:47
180373,W_Completeren aanvraag-START,2011-10-28 16:25:38
180373,W_Nabellen offertes-SCHEDULE,2011-10-28 16:53:38
180373,W_Completeren aanvraag-COMPLETE,2011-10-28 16:53:39
180373,W_Nabellen offertes-START,2011-10-28 16:53:58
180373,W_Nabellen offertes-SCHEDULE,2011-10-28 16:54:41
180373,W_Nabellen offertes-COMPLETE,2011-10-28 16:54:43
180373,W_Nabellen offertes-START,2011-10-28 16:54:56
180373,W_Nabellen offertes-SCHEDULE,2011-10-28 16:56:13
180373,W_Nabellen offertes-COMPLETE,2011-10-28 16:56:15
180373,W_Nabellen offertes-START,2011-10-28 16:56:28
180373,W_Nabellen offertes-COMPLETE,2011-10-28 16:57:16
180373,W_Nabellen offertes-START,2011-10-28 17:19:03
180373,W_Nabellen offertes-COMPLETE,2011-10-28 17:19:38
180373,W_Nabellen offertes-START,2011-11-05 12:22:26
180373,W_Nabellen offertes-COMPLETE,2011-11-05 12:26:00
180373,W_Nabellen offertes-START,2011-11-05 14:38:11
180373,W_Nabellen offertes-COMPLETE,2011-11-05 14:38:19
180373,W_Nabellen offertes-START,2011-11-05 15:03:43
180373,W_Nabellen offertes-COMPLETE,2011-11-05 15:04:13
180373,W_Nabellen offertes-START,2011-11-05 15:07:25
180373,W_Nabellen offertes-COMPLETE,2011-11-05 15:07:43
180373,W_Nabellen offertes-START,2011-11-05 15:15:20
180373,W_Nabellen offertes-COMPLETE,2011-11-05 15:15:29
180373,W_Nabellen offertes-START,2011-11-05 15:26:35
180373,W_Nabellen offertes-COMPLETE,2011-11-05 15:27:45
180373,W_Nabellen offertes-START,2011-11-05 15:34:15
180373,W_Nabellen offertes-COMPLETE,2011-11-05 15:35:58
180373,W_Nabellen offertes-START,2011-11-05 15:36:02
180373,W_Nabellen offertes-COMPLETE,2011-11-05 15:36:18
180373,W_Nabellen offertes-START,2011-11-08 19:45:55
180373,W_Nabellen offertes-COMPLETE,2011-11-08 19:46:41
180373,W_Nabellen offertes-START,2011-11-11 15:37:37
180373,W_Nabellen offertes-COMPLETE,2011-11-11 15:38:55
180373,W_Nabellen offertes-START,2011-11-14 18:40:53
180373,W_Nabellen offertes-COMPLETE,2011-11-14 18:43:56
179017,W_Afhandelen leads-SCHEDULE,2011-10-22 09:00:08
179017,W_Afhandelen leads-START,2011-10-22 10:31:08
179017,W_Completeren aanvraag-SCHEDULE,2011-10-22 10:33:13
179017,W_Afhandelen leads-COMPLETE,2011-10-22 10:33:14
179017,W_Completeren aanvraag-START,2011-10-22 11:52:36
179017,W_Completeren aanvraag-COMPLETE,2011-10-22 11:53:13
179017,W_Completeren aanvraag-START,2011-10-22 12:13:05
179017,W_Completeren aanvraag-COMPLETE,2011-10-22 12:15:00
179017,W_Completeren aanvraag-START,2011-10-31 09:22:17
179017,W_Completeren aanvraag-COMPLETE,2011-10-31 09:34:22
179017,W_Completeren aanvraag-COMPLETE,2011-11-22 08:15:08
185409,W_Afhandelen leads-SCHEDULE,2011-11-14 23:34:42
185409,W_Afhandelen leads-START,2011-11-15 08:36:12
185409,W_Afhandelen leads-COMPLETE,2011-11-15 08:40:32
184796,W_Afhandelen leads-SCHEDULE,2011-11-12 13:42:02
184796,W_Afhandelen leads-START,2011-11-12 13:43:04
184796,W_Completeren aanvraag-SCHEDULE,2011-11-12 13:44:57
184796,W_Afhandelen leads-COMPLETE,2011-11-12 13:44:58
184796,W_Completeren aanvraag-START,2011-11-12 13:45:16
184796,W_Completeren aanvraag-COMPLETE,2011-11-12 14:17:24
184796,W_Completeren aanvraag-START,2011-11-12 15:29:26
184796,W_Completeren aanvraag-COMPLETE,2011-11-12 15:32:06
184796,W_Completeren aanvraag-START,2011-11-14 15:08:26
184796,W_Completeren aanvraag-COMPLETE,2011-11-14 15:09:23
184796,W_Completeren aanvraag-START,2011-11-14 18:27:42
184796,W_Completeren aanvraag-COMPLETE,2011-11-14 18:47:11
193798,W_Completeren aanvraag-SCHEDULE,2011-12-15 14:14:41
193798,W_Completeren aanvraag-START,2011-12-15 17:52:13
193798,W_Completeren aanvraag-COMPLETE,2011-12-15 17:54:02
193798,W_Completeren aanvraag-START,2011-12-15 19:30:29
193798,W_Completeren aanvraag-COMPLETE,2011-12-15 19:46:31
193798,W_Completeren aanvraag-START,2011-12-16 10:47:10
193798,W_Completeren aanvraag-COMPLETE,2011-12-16 10:47:26
193798,W_Completeren aanvraag-START,2011-12-16 11:08:15
193798,W_Nabellen offertes-SCHEDULE,2011-12-16 11:19:13
193798,W_Completeren aanvraag-COMPLETE,2011-12-16 11:19:15
193798,W_Nabellen offertes-START,2011-12-16 11:20:47
193798,W_Nabellen offertes-COMPLETE,2011-12-16 11:23:07
193798,W_Nabellen offertes-START,2011-12-22 18:31:03
193798,W_Nabellen offertes-COMPLETE,2011-12-22 18:33:22
193798,W_Nabellen offertes-START,2011-12-23 19:04:22
193798,W_Nabellen offertes-COMPLETE,2011-12-23 19:04:39
193798,W_Nabellen offertes-START,2011-12-24 12:30:47
193798,W_Nabellen offertes-COMPLETE,2011-12-24 12:31:00
193798,W_Nabellen offertes-START,2011-12-24 13:05:20
193798,W_Nabellen offertes-COMPLETE,2011-12-24 13:12:14
193798,W_Nabellen offertes-START,2011-12-27 17:58:19
193798,W_Nabellen offertes-COMPLETE,2011-12-27 17:59:05
193798,W_Nabellen offertes-START,2011-12-28 10:32:32
193798,W_Nabellen offertes-COMPLETE,2011-12-28 10:39:33
193798,W_Nabellen offertes-START,2011-12-28 18:22:00
193798,W_Nabellen offertes-COMPLETE,2011-12-28 18:25:15
193798,W_Nabellen offertes-START,2012-01-07 14:41:13
193798,W_Nabellen offertes-COMPLETE,2012-01-07 14:51:32
193798,W_Nabellen offertes-COMPLETE,2012-01-16 08:15:14
187070,W_Afhandelen leads-SCHEDULE,2011-11-18 15:12:45
187070,W_Afhandelen leads-START,2011-11-18 15:26:35
187070,W_Completeren aanvraag-SCHEDULE,2011-11-18 15:27:18
187070,W_Afhandelen leads-COMPLETE,2011-11-18 15:27:20
187070,W_Completeren aanvraag-START,2011-11-18 15:51:22
187070,W_Completeren aanvraag-COMPLETE,2011-11-18 15:58:53
200770,W_Afhandelen leads-SCHEDULE,2012-01-13 22:54:05
200770,W_Afhandelen leads-START,2012-01-14 09:28:08
200770,W_Completeren aanvraag-SCHEDULE,2012-01-14 09:32:45
200770,W_Afhandelen leads-COMPLETE,2012-01-14 09:32:46
200770,W_Completeren aanvraag-START,2012-01-14 14:35:40
200770,W_Completeren aanvraag-COMPLETE,2012-01-14 14:37:16
200770,W_Completeren aanvraag-START,2012-01-16 11:30:58
200770,W_Completeren aanvraag-COMPLETE,2012-01-16 11:36:58
200770,W_Completeren aanvraag-START,2012-01-16 16:37:12
200770,W_Completeren aanvraag-COMPLETE,2012-01-16 16:38:12
200770,W_Completeren aanvraag-START,2012-01-16 19:10:06
200770,W_Completeren aanvraag-COMPLETE,2012-01-16 19:12:34
200770,W_Completeren aanvraag-START,2012-01-16 19:12:38
200770,W_Nabellen offertes-SCHEDULE,2012-01-16 19:16:31
200770,W_Completeren aanvraag-COMPLETE,2012-01-16 19:16:32
200770,W_Nabellen offertes-START,2012-01-16 19:16:47
200770,W_Nabellen offertes-COMPLETE,2012-01-16 19:17:24
200770,W_Nabellen offertes-START,2012-01-23 19:10:51
200770,W_Nabellen offertes-COMPLETE,2012-01-23 19:12:51
200770,W_Nabellen offertes-START,2012-01-25 15:13:26
200770,W_Nabellen offertes-COMPLETE,2012-01-25 15:14:54
200770,W_Nabellen offertes-START,2012-01-27 13:46:24
200770,W_Nabellen offertes-COMPLETE,2012-01-27 13:47:13
200770,W_Nabellen offertes-START,2012-01-30 18:11:34
200770,W_Nabellen offertes-COMPLETE,2012-01-30 18:12:58
200770,W_Nabellen offertes-START,2012-02-01 09:27:40
200770,W_Nabellen offertes-COMPLETE,2012-02-01 09:29:43
200770,W_Nabellen offertes-COMPLETE,2012-02-16 08:16:12
182464,W_Afhandelen leads-SCHEDULE,2011-11-05 14:43:47
182464,W_Afhandelen leads-START,2011-11-05 15:00:00
182464,W_Afhandelen leads-COMPLETE,2011-11-05 15:01:29
194037,W_Afhandelen leads-SCHEDULE,2011-12-16 12:37:57
194037,W_Afhandelen leads-START,2011-12-16 12:39:08
194037,W_Completeren aanvraag-SCHEDULE,2011-12-16 12:39:18
194037,W_Afhandelen leads-COMPLETE,2011-12-16 12:39:19
194037,W_Completeren aanvraag-START,2011-12-16 12:39:32
194037,W_Nabellen offertes-SCHEDULE,2011-12-16 12:42:24
194037,W_Completeren aanvraag-COMPLETE,2011-12-16 12:42:25
194037,W_Nabellen offertes-START,2011-12-16 12:42:34
194037,W_Nabellen offertes-COMPLETE,2011-12-16 12:43:23
194037,W_Nabellen offertes-START,2011-12-16 12:43:51
194037,W_Nabellen offertes-COMPLETE,2011-12-16 12:45:12
194037,W_Nabellen offertes-START,2011-12-22 18:43:05
194037,W_Nabellen offertes-COMPLETE,2011-12-22 18:45:03
194037,W_Nabellen offertes-START,2011-12-22 18:48:48
194037,W_Nabellen offertes-COMPLETE,2011-12-22 18:48:57
194037,W_Nabellen offertes-START,2011-12-22 18:49:03
194037,W_Nabellen offertes-COMPLETE,2011-12-22 18:49:15
194037,W_Nabellen offertes-START,2011-12-23 18:51:52
194037,W_Nabellen offertes-COMPLETE,2011-12-23 18:55:59
194037,W_Nabellen offertes-START,2011-12-23 18:57:43
194037,W_Nabellen offertes-COMPLETE,2011-12-23 18:58:02
194037,W_Nabellen offertes-START,2012-01-03 10:00:07
194037,W_Nabellen offertes-COMPLETE,2012-01-03 10:01:23
194037,W_Nabellen offertes-START,2012-01-05 11:54:35
194037,W_Nabellen offertes-COMPLETE,2012-01-05 11:56:05
194037,W_Nabellen offertes-START,2012-01-06 11:48:43
194037,W_Nabellen offertes-COMPLETE,2012-01-06 11:49:57
194037,W_Nabellen offertes-COMPLETE,2012-01-16 08:15:17
186769,W_Afhandelen leads-SCHEDULE,2011-11-17 22:21:43
186769,W_Afhandelen leads-START,2011-11-18 09:10:54
186769,W_Afhandelen leads-COMPLETE,2011-11-18 09:11:19
197174,W_Afhandelen leads-SCHEDULE,2012-01-02 13:37:54
197174,W_Afhandelen leads-START,2012-01-02 13:37:57
197174,W_Afhandelen leads-COMPLETE,2012-01-02 13:41:39
192611,W_Afhandelen leads-SCHEDULE,2011-12-10 15:17:14
192611,W_Afhandelen leads-START,2011-12-10 15:17:22
192611,W_Afhandelen leads-COMPLETE,2011-12-10 15:19:45
192611,W_Afhandelen leads-START,2011-12-12 08:26:17
192611,W_Completeren aanvraag-SCHEDULE,2011-12-12 08:29:39
192611,W_Afhandelen leads-COMPLETE,2011-12-12 08:29:40
192611,W_Completeren aanvraag-START,2011-12-12 14:07:41
192611,W_Completeren aanvraag-COMPLETE,2011-12-12 14:10:45
192611,W_Completeren aanvraag-START,2011-12-12 18:23:14
192611,W_Completeren aanvraag-COMPLETE,2011-12-12 18:25:48
192611,W_Completeren aanvraag-START,2011-12-13 15:15:34
192611,W_Completeren aanvraag-COMPLETE,2011-12-13 15:17:29
192611,W_Completeren aanvraag-START,2011-12-13 19:14:09
192611,W_Completeren aanvraag-COMPLETE,2011-12-13 19:15:13
192611,W_Completeren aanvraag-START,2011-12-14 18:32:21
192611,W_Completeren aanvraag-COMPLETE,2011-12-14 18:33:50
192611,W_Completeren aanvraag-START,2011-12-15 10:07:11
192611,W_Completeren aanvraag-COMPLETE,2011-12-15 10:08:51
192611,W_Completeren aanvraag-START,2011-12-15 19:16:59
192611,W_Completeren aanvraag-COMPLETE,2011-12-15 19:22:39
192611,W_Completeren aanvraag-START,2011-12-15 19:22:48
192611,W_Nabellen offertes-SCHEDULE,2011-12-15 19:28:10
192611,W_Completeren aanvraag-COMPLETE,2011-12-15 19:28:13
192611,W_Nabellen offertes-START,2011-12-22 13:42:59
192611,W_Nabellen offertes-COMPLETE,2011-12-22 13:47:25
192611,W_Nabellen offertes-START,2011-12-23 18:46:13
192611,W_Nabellen offertes-COMPLETE,2011-12-23 18:46:58
192611,W_Nabellen offertes-START,2011-12-24 12:33:44
192611,W_Nabellen offertes-COMPLETE,2011-12-24 12:34:48
192611,W_Nabellen offertes-START,2011-12-27 19:33:36
192611,W_Nabellen offertes-COMPLETE,2011-12-27 19:34:41
192611,W_Nabellen offertes-START,2011-12-28 16:37:04
192611,W_Nabellen offertes-COMPLETE,2011-12-28 16:38:08
192611,W_Nabellen offertes-START,2011-12-31 11:52:14
192611,W_Nabellen offertes-COMPLETE,2011-12-31 11:53:35
192611,W_Nabellen offertes-START,2012-01-03 15:15:31
192611,W_Nabellen offertes-COMPLETE,2012-01-03 15:15:46
192611,W_Nabellen offertes-START,2012-01-04 19:21:34
192611,W_Nabellen offertes-COMPLETE,2012-01-04 19:27:42
192611,W_Nabellen offertes-COMPLETE,2012-01-15 08:15:46
197162,W_Completeren aanvraag-SCHEDULE,2012-01-02 13:20:17
197162,W_Completeren aanvraag-START,2012-01-02 15:49:48
197162,W_Completeren aanvraag-COMPLETE,2012-01-02 15:50:54
197162,W_Completeren aanvraag-START,2012-01-02 18:39:09
197162,W_Completeren aanvraag-COMPLETE,2012-01-02 18:39:33
197162,W_Completeren aanvraag-START,2012-01-02 19:27:29
197162,W_Completeren aanvraag-COMPLETE,2012-01-02 19:27:44
197162,W_Completeren aanvraag-START,2012-01-02 19:52:30
197162,W_Completeren aanvraag-COMPLETE,2012-01-02 20:08:34
197162,W_Completeren aanvraag-START,2012-01-03 17:49:42
197162,W_Completeren aanvraag-COMPLETE,2012-01-03 17:50:28
197162,W_Completeren aanvraag-START,2012-01-04 14:05:16
197162,W_Completeren aanvraag-COMPLETE,2012-01-04 14:06:07
197162,W_Completeren aanvraag-START,2012-01-04 17:17:26
197162,W_Completeren aanvraag-COMPLETE,2012-01-04 17:17:47
197162,W_Completeren aanvraag-START,2012-01-05 09:25:43
197162,W_Completeren aanvraag-COMPLETE,2012-01-05 09:29:57
197162,W_Completeren aanvraag-START,2012-01-05 09:30:06
197162,W_Completeren aanvraag-COMPLETE,2012-01-05 09:30:53
197162,W_Completeren aanvraag-START,2012-01-05 09:31:29
197162,W_Completeren aanvraag-COMPLETE,2012-01-05 09:32:03
197162,W_Completeren aanvraag-START,2012-01-05 09:32:20
197162,W_Completeren aanvraag-COMPLETE,2012-01-05 09:32:38
197162,W_Completeren aanvraag-START,2012-01-05 09:32:46
197162,W_Completeren aanvraag-COMPLETE,2012-01-05 09:33:05
197162,W_Completeren aanvraag-START,2012-01-05 09:33:09
197162,W_Nabellen offertes-SCHEDULE,2012-01-05 09:36:12
197162,W_Completeren aanvraag-COMPLETE,2012-01-05 09:36:14
197162,W_Nabellen offertes-START,2012-01-17 10:58:49
197162,W_Nabellen offertes-COMPLETE,2012-01-17 11:01:42
197162,W_Nabellen offertes-START,2012-01-21 12:09:19
197162,W_Nabellen offertes-COMPLETE,2012-01-21 12:19:02
197162,W_Nabellen offertes-START,2012-01-23 13:05:13
197162,W_Nabellen offertes-COMPLETE,2012-01-23 13:08:05
197162,W_Nabellen offertes-START,2012-01-24 17:06:34
197162,W_Nabellen offertes-COMPLETE,2012-01-24 17:11:27
197162,W_Nabellen offertes-START,2012-01-26 18:17:06
197162,W_Nabellen offertes-COMPLETE,2012-01-26 18:18:45
197162,W_Nabellen offertes-START,2012-01-31 16:25:16
197162,W_Nabellen offertes-COMPLETE,2012-01-31 16:27:26
197162,W_Nabellen offertes-START,2012-02-02 08:44:46
197162,W_Nabellen offertes-SCHEDULE,2012-02-02 08:47:46
197162,W_Nabellen offertes-COMPLETE,2012-02-02 08:47:49
197162,W_Nabellen offertes-START,2012-02-02 08:48:10
197162,W_Nabellen offertes-COMPLETE,2012-02-02 08:49:31
197162,W_Nabellen offertes-START,2012-02-10 16:09:09
197162,W_Nabellen offertes-COMPLETE,2012-02-10 16:13:41
197162,W_Nabellen offertes-START,2012-02-14 17:40:34
197162,W_Nabellen offertes-COMPLETE,2012-02-14 17:42:39
197162,W_Nabellen offertes-START,2012-02-15 19:37:22
197162,W_Nabellen offertes-COMPLETE,2012-02-15 19:37:33
197162,W_Nabellen offertes-START,2012-02-16 17:38:46
197162,W_Nabellen offertes-COMPLETE,2012-02-16 17:42:14
197162,W_Nabellen offertes-START,2012-03-02 09:43:47
197162,W_Nabellen offertes-COMPLETE,2012-03-02 09:44:06
197162,W_Nabellen offertes-COMPLETE,2012-03-04 08:15:13
200689,W_Afhandelen leads-SCHEDULE,2012-01-13 18:29:01
200689,W_Afhandelen leads-START,2012-01-13 19:07:57
200689,W_Afhandelen leads-COMPLETE,2012-01-13 19:08:12
200689,W_Afhandelen leads-START,2012-01-13 19:23:49
200689,W_Afhandelen leads-COMPLETE,2012-01-13 19:37:54
200689,W_Afhandelen leads-START,2012-01-14 10:25:34
200689,W_Completeren aanvraag-SCHEDULE,2012-01-14 10:26:46
200689,W_Afhandelen leads-COMPLETE,2012-01-14 10:26:47
200689,W_Completeren aanvraag-START,2012-01-14 14:40:49
200689,W_Completeren aanvraag-COMPLETE,2012-01-14 14:43:39
200689,W_Completeren aanvraag-START,2012-01-16 12:28:23
200689,W_Completeren aanvraag-COMPLETE,2012-01-16 12:29:13
200689,W_Completeren aanvraag-START,2012-01-17 10:44:45
200689,W_Completeren aanvraag-COMPLETE,2012-01-17 10:47:10
200689,W_Completeren aanvraag-START,2012-01-17 13:40:31
200689,W_Completeren aanvraag-COMPLETE,2012-01-17 13:44:44
200689,W_Completeren aanvraag-START,2012-01-18 11:55:57
200689,W_Completeren aanvraag-COMPLETE,2012-01-18 11:57:19
200689,W_Completeren aanvraag-START,2012-01-18 18:21:30
200689,W_Completeren aanvraag-COMPLETE,2012-01-18 18:22:25
200689,W_Completeren aanvraag-START,2012-01-19 19:09:38
200689,W_Completeren aanvraag-COMPLETE,2012-01-19 19:10:43
200689,W_Completeren aanvraag-START,2012-01-21 15:05:28
200689,W_Completeren aanvraag-COMPLETE,2012-01-21 15:14:42
200689,W_Completeren aanvraag-START,2012-01-24 08:23:08
200689,W_Completeren aanvraag-COMPLETE,2012-01-24 08:28:13
200479,W_Afhandelen leads-SCHEDULE,2012-01-13 07:30:49
200479,W_Afhandelen leads-START,2012-01-13 08:34:44
200479,W_Afhandelen leads-COMPLETE,2012-01-13 08:35:23
195512,W_Afhandelen leads-SCHEDULE,2011-12-24 17:27:13
195512,W_Afhandelen leads-START,2011-12-26 11:04:42
195512,W_Completeren aanvraag-SCHEDULE,2011-12-26 11:05:24
195512,W_Afhandelen leads-COMPLETE,2011-12-26 11:05:25
195512,W_Completeren aanvraag-START,2011-12-26 13:00:10
195512,W_Completeren aanvraag-COMPLETE,2011-12-26 13:07:13
179865,W_Afhandelen leads-SCHEDULE,2011-10-25 20:46:20
179865,W_Afhandelen leads-START,2011-10-26 07:43:17
179865,W_Afhandelen leads-COMPLETE,2011-10-26 07:46:04
187130,W_Afhandelen leads-SCHEDULE,2011-11-18 16:22:06
187130,W_Afhandelen leads-START,2011-11-18 16:43:08
187130,W_Completeren aanvraag-SCHEDULE,2011-11-18 16:47:33
187130,W_Afhandelen leads-COMPLETE,2011-11-18 16:47:34
187130,W_Completeren aanvraag-START,2011-11-18 17:55:13
187130,W_Completeren aanvraag-COMPLETE,2011-11-18 17:56:09
193867,W_Completeren aanvraag-SCHEDULE,2011-12-15 19:50:56
193867,W_Completeren aanvraag-START,2011-12-16 14:22:20
193867,W_Completeren aanvraag-COMPLETE,2011-12-16 14:27:12
173982,W_Completeren aanvraag-SCHEDULE,2011-10-03 07:31:44
173982,W_Completeren aanvraag-START,2011-10-03 10:28:33
173982,W_Completeren aanvraag-COMPLETE,2011-10-03 10:32:27
173982,W_Completeren aanvraag-START,2011-10-03 10:32:33
